Title,Author,Link,Date
"Google Search Trends Show Descending Interest For Peloton, Growing Interest For Tonal, Hydrow, Ergatta",Amy Feldman,https://www.forbes.com/sites/johanmoreno/2021/12/31/google-search-trends-show-descending-interest-for-peloton-growing-interest-for-tonal-hydrow-ergatta/,2021-12-30
Crashing The Self-Driving Party Of Tesla & Co.,David Hambling,https://www.forbes.com/sites/davidundercoffler/2021/12/30/crashing-the-self-driving-party-of-tesla-et-al/,2021-12-30
UNESCO AI Ethics Impacting 2022 Global Startups And Humanity’s Billions,Lance Eliot,https://www.forbes.com/sites/stephenibaraki/2021/12/30/unesco-ai-ethics-impacting-2022-global-startups-and-humanitys-billions/,2021-12-30
Ethical AI: A Perfect World Or A Perfect Storm? Blog 2,Ron Schmelzer,https://www.forbes.com/sites/cindygordon/2021/12/30/ethical-ai-a-perfect-world-or-a-perfect-storm-blog-2/,2021-12-30
Ethical AI : A Perfect World Or A Perfect Storm Blog 1 Of 2.,Naveen Joshi,https://www.forbes.com/sites/cindygordon/2021/12/30/ethical-ai--a-perfect-world-or-a-perfect-storm-blog-1-of-2/,2021-12-30
T-Mobile Is Now Selling Google TV’s Latest Streaming Dongle,Arun Shastri,https://www.forbes.com/sites/johanmoreno/2021/12/30/t-mobile-is-now-selling-google-tvs-latest-streaming-dongle/,2021-12-29
"TikTok Surpasses Google, Facebook As World’s Most Popular Web Domain",Jim McGregor,https://www.forbes.com/sites/johanmoreno/2021/12/29/tiktok-surpasses-google-facebook-as-worlds-most-popular-web-destination/,2021-12-29
Driverless Cars And AI Ethics,Lance Eliot,https://www.forbes.com/sites/cindygordon/2021/12/29/driverless-cars-and-ai-ethics/,2021-12-29
Driverless Car Market Leaders Innovating The Transportation Industry,Aparna Dhinakaran,https://www.forbes.com/sites/cindygordon/2021/12/29/driverless-car-market-leaders-innovating-the-transportation-industry/,2021-12-29
"Alexa Shockingly Tells 10-Year-Old Girl To Put A Penny Into An Electrical Socket, Which Provides Important Lessons For AI Self-Driving Cars",Naveen Joshi,https://www.forbes.com/sites/lanceeliot/2021/12/29/alexa-shockingly-tells-10-year-old-girl-to-put-a-penny-into-an-electrical-socket-which-provides-important-lessons-for-ai-self-driving-cars/,2021-12-29
2022 Will Bring More New Sensors And Assists To Cars,Kenrick Cai,https://www.forbes.com/sites/samabuelsamid/2021/12/29/2022-will-bring-more-new-sensors-and-assists-to-cars/,2021-12-29
TuSimple Claims Autonomous Trucking’s First ‘Driver Out’ Highway Run,Alan Ohnsman,https://www.forbes.com/sites/alanohnsman/2021/12/29/tusimple-claims-autonomous-truckings-first-driver-out-highway-run/,2021-12-29
"The Original Inventor Of “Metaverse” On Technology, Life, And Books: Interview With Neal Stephenson",Charles Towers-Clark,https://www.forbes.com/sites/alexzhavoronkov/2021/12/29/the-original-inventor-of-metaverse-on-technology-life-and-books-interview-with-neal-stephenson/,2021-12-28
Waymo To Use Chinese Geely Robotaxi Body. This Should Send Shivers Into Western OEMs,Sam Abuelsamid,https://www.forbes.com/sites/bradtempleton/2021/12/28/waymo-to-use-chinese-geely-robotaxi-body--this-should-send-shivers-into-western-oems/,2021-12-28
Waymo Adding Electric Geely Vans To Its Robotaxi Fleet,Dave Altavilla,https://www.forbes.com/sites/alanohnsman/2021/12/28/waymo-adding-electric-geely-vans-to-its-robotaxi-fleet/,2021-12-28
Transforming Big Data Initiatives Into AI Insights,Hessie Jones,https://www.forbes.com/sites/cindygordon/2021/12/28/transforming-big-data-initiatives-into-ai-insights-board-directors-and-ceos-must-improve-their-digital-literacy/,2021-12-27
"BMW, IKEA Using AI-Powered Exoskeleton That Adds 66 Pounds Of Lift Force",Sam Abuelsamid,https://www.forbes.com/sites/johnkoetsier/2021/12/27/bmw-ikea-using-ai-powered-exoskeleton-that-adds-66-pounds-of-lift-force/,2021-12-27
Covid-19 Causes Global Supply Chain Havoc Intensifying Last Mile Logistics Innovations,Brad Templeton,https://www.forbes.com/sites/cindygordon/2021/12/27/covid-19-causes-global-supply-chain-havoc-intensifying-last-mile-logistics-ai-innovations/,2021-12-27
Latest Emerging Memory Developments At 2021 IEDM And MRAM Forum Including In Memory Computing,Heather Wishart-Smith,https://www.forbes.com/sites/tomcoughlin/2021/12/27/latest-emerging-memory-developments-at-2021-iedm-and-mram-forum-including-in-memory-computing/,2021-12-26
How Viz.ai Is Using Artificial Intelligence To Detect Diseases Faster And Save More Lives,"Alex Zhavoronkov, PhD",https://www.forbes.com/video/6288770343001/,2021-12-26
Smarter AI Cameras Everywhere Hold Much Promise,Naveen Joshi,https://www.forbes.com/sites/cindygordon/2021/12/26/ai-camera-intelligence--a-company-to-watch-smarterai/,2021-12-23
Billionaires Secretly Terraforming Earth And Other Reasons To Read “Termination Shock”,Lance Eliot,https://www.forbes.com/sites/alexzhavoronkov/2021/12/23/billionaires-secretly-terraforming-earth-and-other-reasons-to-read-termination-shock/,2021-12-23
A Market to Harness: Speech Recognition Artificial Intelligence (AI) Innovations On The Rise,Johan Moreno,https://www.forbes.com/sites/cindygordon/2021/12/23/a-market-to-harness-speech-recognition-artificial-intelligence-ai-innovations-on-the-rise/,2021-12-23
Samsung And Facebook 2021 IEEE IEDM Talks Chart Future Memory Developments And Their Use In AR/VR Applications,Johan Moreno,https://www.forbes.com/sites/tomcoughlin/2021/12/23/samsung-and-facebook-2021-ieee-iedm-talks-chart-future-memory-developments-and-their-use-in-arvr-applications/,2021-12-23
"At-Fault Robotaxi Accidents For Waymo, Pony.AI, (Not) Olli And What They Mean For The Future",Amir Husain,https://www.forbes.com/sites/bradtempleton/2021/12/23/at-fault-robotaxi-accidents-for-waymo-ponyai-olli-and-what-they-mean-for-the-future/,2021-12-23
"Observant Human Drivers Cleverly Watch Tall Trucks In Traffic So As To Reveal Up Ahead Roadway Snafus, Which Astute AI Self-Driving Cars Ought To Do Likewise",Johan Moreno,https://www.forbes.com/sites/lanceeliot/2021/12/23/observant-human-drivers-cleverly-watch-tall-trucks-in-traffic-so-as-to-reveal-up-ahead-roadway-snafus-which-astute-ai-self-driving-cars-ought-to-do-likewise/,2021-12-23
Five Predictions For AI In 2022,David Undercoffler,https://www.forbes.com/sites/aparnadhinakaran/2021/12/23/five-predictions-for-ai-in-2022/,2021-12-23
Google Answers Biden’s Call To Improve Access To COVID Resources,Stephen Ibaraki,https://www.forbes.com/sites/johanmoreno/2021/12/23/google-answers-bidens-call-to-improve-access-to-covid-resources/,2021-12-22
IBM Goes Vertical To Scale Transistors,Cindy Gordon,https://www.forbes.com/sites/tiriasresearch/2021/12/22/ibm-goes-vertical-to-scale-transistors/,2021-12-22
10 AI Predictions For 2022,Cindy Gordon,https://www.forbes.com/sites/robtoews/2021/12/22/10-ai-predictions-for-2022/,2021-12-22
No Need To Fear The Ghost Kitchens Of Christmas Future,Johan Moreno,https://www.forbes.com/sites/jenniferdungs/2021/12/22/no-need-to-fear-the-ghost-kitchens-of-christmas-future/,2021-12-22
5 Ways To Stay Younger And More Creative As You Get Older,Johan Moreno,https://www.forbes.com/sites/alexzhavoronkov/2021/12/22/5-ways-to-stay-younger-and-more-creative-as-you-get-older/,2021-12-21
Transit Tech Provider Via Intends To Go Public,Cindy Gordon,https://www.forbes.com/sites/alanohnsman/2021/12/21/transit-tech-provider-via-intends-to-go-public/,2021-12-21
A Closer Look At Graphcore ML Performance,Cindy Gordon,https://www.forbes.com/sites/karlfreund/2021/12/21/a-closer-look-at-graphcore-ml-performance/,2021-12-21
A Tale For The Season: The Whimsical Parable Of The Hedgehog And The Fox Sheds Dazzling Light On AI Advances And Those Majestically Emerging Self-Driving Cars,Lance Eliot,https://www.forbes.com/sites/lanceeliot/2021/12/21/a-tale-for-the-season-the-whimsical-parable-of-the-hedgehog-and-the-fox-sheds-dazzling-light-on-ai-advances-and-those-majestically-emerging-self-driving-cars/,2021-12-21
The Role Of Blockchain In The Development Of The EV Industry,Sam Abuelsamid,https://www.forbes.com/sites/naveenjoshi/2021/12/21/the-role-of-blockchain-in-the-development-of-the-ev-industry/,2021-12-20
"Machine Learning Democratized: Of The People, For The People, By The Machine",Alan Ohnsman,https://www.forbes.com/sites/adrianbridgwater/2021/12/20/machine-learning-democratized-of-the-people-for-the-people-by-the-machine/,2021-12-20
GM Fires Cruise CEO Over The Robotaxi Vs Personal Car Battle Writ Large,"Alex Zhavoronkov, PhD",https://www.forbes.com/sites/bradtempleton/2021/12/20/gm-fires-cruise-ceo-over-the-robotaxi-vs-personal-car-battle-writ-large/,2021-12-20
AI Trends In 2022: What’s Real And What’s Hype? Hear From The Experts,Brad Templeton,https://www.forbes.com/sites/ganeskesari/2021/12/20/ai-trends-in-2022-whats-real-and-whats-hype-hear-from-the-experts/,2021-12-19
"ABC, ESPN And Other Disney-Owned TV Channels Return To YouTube TV After Brief Removal",Alan Ohnsman,https://www.forbes.com/sites/johanmoreno/2021/12/19/abc-espn-and-other-disney-owned-tv-channels-return-to-youtube-tv-after-brief-removal/,2021-12-19
AI's Impact On Biotechnology,Cindy Gordon,https://www.forbes.com/sites/naveenjoshi/2021/12/19/ais-impact-on-biotechnology/,2021-12-18
Welcome To 2032: A Merged Physical/Digital World,John Koetsier,https://www.forbes.com/sites/chuckbrooks/2021/12/18/welcome-to-2032-a-merged-physicaldigital-world/,2021-12-18
"Here’s How Advances In Ambient Intelligence Will Make Riding In AI Self-Driving Cars Quite Cozy, Like A Pleasing Lullaby For Us All",Cindy Gordon,https://www.forbes.com/sites/lanceeliot/2021/12/18/heres-how-advances-in-ambient-intelligence-will-make-riding-in-ai-self-driving-cars-quite-cozy-like-a-pleasing-lullaby-for-us-all/,2021-12-17
I’ve Got 99 Passwords But I Only Need One – Thanks To My Voice,Tom Coughlin,https://www.forbes.com/sites/renehendrikse/2021/12/17/ive-got-99-passwords-but-i-only-need-one--thanks-to-my-voice/,2021-12-17
How AI Is Adding Value In Wealth And Asset Management,Cindy Gordon,https://www.forbes.com/sites/naveenjoshi/2021/12/17/how-ai-is-adding-value-in-wealth-and-asset-management/,2021-12-17
Four Life Sciences Trends To Watch Out For In 2022 (and How I Fared With My Outlook For 2021..),"Alex Zhavoronkov, PhD",https://www.forbes.com/sites/drkathmackay/2021/12/17/four-life-sciences-trends-to-watch-out-for-in-2022-and-how-i-fared-with-my-outlook-for-2021/,2021-12-16
Motional Partners With Uber Eats On Automated Deliveries In Santa Monica,Cindy Gordon,https://www.forbes.com/sites/samabuelsamid/2021/12/16/motional-partners-with-uber-eats-for-santa-monica-automated-deliveries-in-2022/,2021-12-16
DHL To Haul Freight Using TuSimple’s Robot Big Rigs,Tom Coughlin,https://www.forbes.com/sites/alanohnsman/2021/12/16/dhl-to-haul-freight-using-tusimples-robot-big-rigs/,2021-12-15
How To Contribute To Better Quality Of Life With Responsible AI,Brad Templeton,https://www.forbes.com/sites/markminevich/2021/12/15/how-to-contribute-to-better-quality-of-life-with-responsible-ai/,2021-12-15
"Human Common-Sense, Animal Cognition, And AI Advances For Autonomous Self-Driving Cars",Lance Eliot,https://www.forbes.com/sites/lanceeliot/2021/12/15/human-common-sense-animal-cognition-and-ai-advances-for-autonomous-self-driving-cars/,2021-12-15
Aurora To Offer Its Autonomous Truck Service Through Uber Freight,Aparna Dhinakaran,https://www.forbes.com/sites/alanohnsman/2021/12/15/aurora-to-offer-its-autonomous-truck-service-through-uber-freight/,2021-12-15
Does AI Improve Human Judgment?,Johan Moreno,https://www.forbes.com/sites/naveenjoshi/2021/12/15/does-ai-improve-human-judgment/,2021-12-15
YouTubers Turned To Virtual Events At The Height Of The Pandemic. It Appears They Are Here To Stay.,Kevin Krewell,https://www.forbes.com/sites/johanmoreno/2021/12/15/youtubers-turned-to-virtual-events-at-the-height-of-the-pandemic-it-appears-they-are-here-to-stay/,2021-12-14
AI 50 2022 Nominations: Is Your Company Transforming An Industry Using Artificial Intelligence? Apply Now,Rob Toews,https://www.forbes.com/sites/alanohnsman/2021/12/14/ai-50-2022-nominations-is-your-company-transforming-an-industry-using-artificial-intelligence-apply-now/,2021-12-14
Audiobooks – An Under-Served Market For Artificial Intelligence Voice Text And Voice Solutions,Jennifer Jacobs Dungs,https://www.forbes.com/sites/davidteich/2021/12/14/audiobooks--an-under-served-market-for-artificial-intelligence-voice-text-and-voice-solutions/,2021-12-14
"Can AI Help Make Social Media More Accessible, Inclusive And Safe?","Alex Zhavoronkov, PhD",https://www.forbes.com/sites/aparnadhinakaran/2021/12/14/can-ai-help-make-social-media-more-accessible-inclusive-and-safe/,2021-12-13
Where Is Coding Headed? 7 Trends For 2022 And Beyond,Alan Ohnsman,https://www.forbes.com/sites/nishatalagala/2021/12/13/where-is-coding-headed-7-trends-for-2022-and-beyond/,2021-12-13
The US-China Technology Arms Race. It’s Not A Two-Country Race Anymore.,Karl Freund,https://www.forbes.com/sites/steveandriole/2021/12/13/the-us-china-technology-arms-race-its-not-a-two-country-race-anymore/,2021-12-13
Discovery Phase: Lessons From The Frontiers Of The Interior,Lance Eliot,https://www.forbes.com/sites/heatherwishartsmith/2021/12/13/discovery-phase-lessons-from-the-frontiers-of-the-interior/,2021-12-13
"Mercedes Gets Approval For Traffic Jam Pilot, Where Is Tesla?",Naveen Joshi,https://www.forbes.com/sites/bradtempleton/2021/12/13/mercedes-gets-approval-for-traffic-jam-pilot-where-is-tesla/,2021-12-12
Digital Diplomacy: AI As A Tool To Strengthen International Relations,Adrian Bridgwater,https://www.forbes.com/sites/naveenjoshi/2021/12/12/digital-diplomacy-ai-as-a-tool-to-strengthen-international-relations/,2021-12-11
"Husband Driving Car Safely Catches Newborn Baby Girl With His Free-Hand As Wife Gives Birth In Passenger Seat, Sparking Breathtaking Insights For AI Self-Driving Cars",Brad Templeton,https://www.forbes.com/sites/lanceeliot/2021/12/11/husband-driving-car-safely-catches-newborn-baby-girl-with-his-free-hand-as-wife-gives-birth-in-passenger-seat-sparking-breathtaking-insights-for-ai-self-driving-cars/,2021-12-08
Those Sordid Follow-Home Robberies To First Rise And Then Thankfully Decline During The Coming Era Of AI Self-Driving Cars,Ganes Kesari,https://www.forbes.com/sites/lanceeliot/2021/12/08/those-sordid-follow-home-robberies-to-first-rise-and-then-thankfully-decline-during-the-coming-era-of-ai-self-driving-cars/,2021-12-08
What Are The Milestones Of Robotaxi Service?,Johan Moreno,https://www.forbes.com/sites/bradtempleton/2021/12/08/what-are-the-milestones-of-robotaxi-service/,2021-12-07
Resurgence Of Customer Engagement Value (CEV) – Thanks To AI,Naveen Joshi,https://www.forbes.com/sites/arunshastri/2021/12/07/resurgence-of-customer-engagement-value-cev--thanks-to-ai/,2021-12-07
Building Skills-Friendly Cities To Prepare For The Future Of Work,Chuck Brooks,https://www.forbes.com/sites/charlestowersclark/2021/12/07/building-skills-friendly-cities-to-prepare-for-the-future-of-work/,2021-12-07
Companies Invest In Automation To Plug Gaps In An Aging Workforce,Lance Eliot,https://www.forbes.com/sites/adigaskell/2021/12/07/companies-invest-in-automation-to-plug-gaps-in-an-aging-workforce/,2021-12-07
Lighting Up The World: The Game-Changing Technologies That Will Set New Standards In 2022,Rene Hendrikse,https://www.forbes.com/sites/carrierubinstein/2021/12/07/lighting-up-the-world-the-game-changing-technologies-that-will-set-new-standards-in-2022/,2021-12-07
Berkeley Research Lab Group Mints Second Billion-Dollar Business In Startup Anyscale,Naveen Joshi,https://www.forbes.com/sites/kenrickcai/2021/12/07/berkeley-research-lab-mints-second-billion-dollar-startup-anyscale/,2021-12-05
2021 AI Predictions: What We Got Right And Wrong,Kath MacKay,https://www.forbes.com/sites/robtoews/2021/12/05/2021-ai-predictions-what-we-got-right-and-wrong/,2021-12-05
"The Ironic Need To Make Sure That Self-Driving Cars Look Like Self-Driving Cars, At Least For The Time Being",Sam Abuelsamid,https://www.forbes.com/sites/lanceeliot/2021/12/05/the-ironic-need-to-make-sure-that-self-driving-cars-look-like-self-driving-cars-at-least-for-the-time-being/,2021-12-05
Data Driven Decisions And Forecasting At Shopify,Alan Ohnsman,https://www.forbes.com/sites/cognitiveworld/2021/12/05/data-driven-decisions-and-forecasting-at-shopify/,2021-12-03
Can Europe Dominate In Innovation Despite US Big Tech Lead?,Mark Minevich,https://www.forbes.com/sites/markminevich/2021/12/03/can-europe-dominate-in-innovation-despite-us-big-tech-lead/,2021-12-03
"‘If Human, Kill’: Video Warns Of Need For Legal Controls On Killer Robots",Lance Eliot,https://www.forbes.com/sites/davidhambling/2021/12/03/new-slaughterbots-video-warns-of-need-for-legal-controls-on-killer-robots/,2021-12-03
"Meta, FormerlyKnown As Facebook Exiting The Facial Recognition Game",Alan Ohnsman,https://www.forbes.com/sites/korihale/2021/12/03/facebook-exiting-the-facial-recognition-game/,2021-12-02
